"Country","Year","Season","Area","Fleets","Fleet1","Catch.Cat.","Discards.Imported.Or.Raised","Catch..kg","Source","p","Catch..kgOld"
"Spain",2015,2,"27.7.j","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",28.3556018996296,"FillCountry",1,28.3556018996296
"Spain",2015,2,"27.7.j","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",2.01587092632106,"FillCountry",1,2.01587092632106
"Spain",2015,2,"27.7.j","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",9.39749268072968,"FillCountry",1,9.39749268072968
"Spain",2015,2,"27.7.j","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",4314.67277231439,"FillCountry",1,4314.67277231439
"Spain",2015,2,"27.7.k","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,2,"27.7.k","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",23.6895127993394,"FillCountry",1,23.6895127993394
"Spain",2015,2,"27.7.k","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,2,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,2,"27.8.a","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,2,"27.8.b","GNS_DEF_60-79_0_0","GNS_DEF","Discards","Raised",14.7942270780676,"FillCountry",1,14.7942270780676
"Spain",2015,2,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,2,"27.8.b","GTR_DEF_60-79_0_0","GNS_DEF","Discards","Raised",11.0956703085507,"FillCountry",1,11.0956703085507
"Spain",2015,2,"27.8.b","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,2,"27.8.b","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",546.301021033007,"FillCountry",1,546.301021033007
"Spain",2015,2,"27.8.d","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,2,"27.8.d","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,2,"27.8.d","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",177.377674348773,"FillCountry",1,177.377674348773
"Spain",2015,2,"27.8.d","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,3,"27.7.b","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",438.353877336536,"FillCountry",1,438.353877336536
"Spain",2015,3,"27.7.c","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",14.1110964842474,"FillCountry",1,14.1110964842474
"Spain",2015,3,"27.7.c","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",7.63546280309286,"FillCountry",1,7.63546280309286
"Spain",2015,3,"27.7.c","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",1595.61594474889,"FillCountry",1,1595.61594474889
"Spain",2015,3,"27.7.g","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,3,"27.7.h","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,3,"27.7.h","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",251.187148112004,"FillCountry",1,251.187148112004
"Spain",2015,3,"27.7.j","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",3.69855676951691,"FillCountry",1,3.69855676951691
"Spain",2015,3,"27.7.j","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",2.01587092632106,"FillCountry",1,2.01587092632106
"Spain",2015,3,"27.7.j","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",2.93671646272802,"FillCountry",1,2.93671646272802
"Spain",2015,3,"27.7.j","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",3569.92147736656,"FillCountry",1,3569.92147736656
"Spain",2015,3,"27.7.k","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",2.01587092632106,"FillCountry",1,2.01587092632106
"Spain",2015,3,"27.7.k","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",9.00593048569927,"FillCountry",1,9.00593048569927
"Spain",2015,3,"27.7.k","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",43.8549658434051,"FillCountry",1,43.8549658434051
"Spain",2015,3,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,3,"27.8.a","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,3,"27.8.b","GNS_DEF_60-79_0_0","GNS_DEF","Discards","Raised",14.7942270780676,"FillCountry",1,14.7942270780676
"Spain",2015,3,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,3,"27.8.b","GTR_DEF_60-79_0_0","GNS_DEF","Discards","Raised",19.7256361040902,"FillCountry",1,19.7256361040902
"Spain",2015,3,"27.8.b","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",185.460125221538,"FillCountry",1,185.460125221538
"Spain",2015,3,"27.8.b","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",449.539216569597,"FillCountry",1,449.539216569597
"Spain",2015,3,"27.8.d","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,3,"27.8.d","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,3,"27.8.d","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",66.9571353501989,"FillCountry",1,66.9571353501989
"Spain",2015,3,"27.8.d","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,4,"27.7.b","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",799.570002252083,"FillCountry",1,799.570002252083
"Spain",2015,4,"27.7.c","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",8.06348370528424,"FillCountry",1,8.06348370528424
"Spain",2015,4,"27.7.c","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",2.34937317018242,"FillCountry",1,2.34937317018242
"Spain",2015,4,"27.7.c","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",702.462577884543,"FillCountry",1,702.462577884543
"Spain",2015,4,"27.7.g","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,4,"27.7.h","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,4,"27.7.h","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",264.891824938068,"FillCountry",1,264.891824938068
"Spain",2015,4,"27.7.j","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",1.23285225650564,"FillCountry",1,1.23285225650564
"Spain",2015,4,"27.7.j","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,4,"27.7.j","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",4.30718414533443,"FillCountry",1,4.30718414533443
"Spain",2015,4,"27.7.j","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",5066.66796787028,"FillCountry",1,5066.66796787028
"Spain",2015,4,"27.7.k","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",2.01587092632106,"FillCountry",1,2.01587092632106
"Spain",2015,4,"27.7.k","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",0.978905487576008,"FillCountry",1,0.978905487576008
"Spain",2015,4,"27.7.k","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,4,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",463.552448446119,"FillCountry",1,463.552448446119
"Spain",2015,4,"27.8.a","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",1509.88732381447,"FillCountry",1,1509.88732381447
"Spain",2015,4,"27.8.b","GNS_DEF_60-79_0_0","GNS_DEF","Discards","Raised",48.0812380037198,"FillCountry",1,48.0812380037198
"Spain",2015,4,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",11.0956703085507,"FillCountry",1,11.0956703085507
"Spain",2015,4,"27.8.b","GTR_DEF_60-79_0_0","GNS_DEF","Discards","Raised",797.655409959147,"FillCountry",1,797.655409959147
"Spain",2015,4,"27.8.b","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",1467.55403436173,"FillCountry",1,1467.55403436173
"Spain",2015,4,"27.8.b","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",745.872242738792,"FillCountry",1,745.872242738792
"Spain",2015,4,"27.8.d","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2015,4,"27.8.d","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",4.03174185264212,"FillCountry",1,4.03174185264212
"Spain",2015,4,"27.8.d","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",70.0896329104421,"FillCountry",1,70.0896329104421
"Spain",2015,4,"27.8.d","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",34.269805747458,"FillCountry",1,34.269805747458
"Spain",2016,1,"27.7.b","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",5175.27817993248,"FillSeason",1,5175.27817993248
"Spain",2016,1,"27.7.g","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",310.516690795949,"FillSeason",1,310.516690795949
"Spain",2016,1,"27.7.h","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,1,"27.7.h","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",4184.26746462626,"FillSeason",1,4184.26746462626
"Spain",2016,1,"27.7.j.2","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,1,"27.7.j.2","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,1,"27.7.j.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,1,"27.7.j.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",1460.08912055116,"FillSeason",1,1460.08912055116
"Spain",2016,1,"27.7.j.2","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",56458.9815740124,"FillSeason",1,56458.9815740124
"Spain",2016,1,"27.7.k.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,1,"27.7.k.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,1,"27.7.k.2","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,1,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",175.184373281309,"FillSeason",1,175.184373281309
"Spain",2016,1,"27.8.a","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",22214.0557450974,"FillSeason",1,22214.0557450974
"Spain",2016,1,"27.8.a","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,1,"27.8.a","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",129.891120182868,"FillSeason",1,129.891120182868
"Spain",2016,1,"27.8.b","GNS_DEF_60-79_0_0","GNS_DEF","Discards","Raised",7.00737493125235,"FillSeason",1,7.00737493125235
"Spain",2016,1,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",360.879808959496,"FillSeason",1,360.879808959496
"Spain",2016,1,"27.8.b","GTR_DEF_60-79_0_0","GNS_DEF","Discards","Raised",14.0147498625047,"FillSeason",1,14.0147498625047
"Spain",2016,1,"27.8.b","MIS_MIS_0_0_0","MIS_MIS","Discards","Raised",1027.83408144704,"FillSeason",1,1027.83408144704
"Spain",2016,1,"27.8.b","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",31751.9833184113,"FillSeason",1,31751.9833184113
"Spain",2016,1,"27.8.b","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",3924.97080552579,"FillSeason",1,3924.97080552579
"Spain",2016,1,"27.8.b","OTB_MPD_>=70_0_0","MIS_MIS","Discards","Raised",530.859360747374,"FillSeason",1,530.859360747374
"Spain",2016,1,"27.8.b","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",3749.90016527932,"FillSeason",1,3749.90016527932
"Spain",2016,1,"27.8.d.2","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.7.b","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",3635.90820215682,"FillSeason",1,3635.90820215682
"Spain",2016,2,"27.7.g","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.7.h","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.7.h","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",3303.36905102073,"FillSeason",1,3303.36905102073
"Spain",2016,2,"27.7.j.2","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",21.0221247937571,"FillSeason",1,21.0221247937571
"Spain",2016,2,"27.7.j.2","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",416.938808409515,"FillSeason",1,416.938808409515
"Spain",2016,2,"27.7.j.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.7.j.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",3701.97558317724,"FillSeason",1,3701.97558317724
"Spain",2016,2,"27.7.j.2","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",48312.8734941952,"FillSeason",1,48312.8734941952
"Spain",2016,2,"27.7.k.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.7.k.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",19.8202143061244,"FillSeason",1,19.8202143061244
"Spain",2016,2,"27.7.k.2","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",150.658561021926,"FillSeason",1,150.658561021926
"Spain",2016,2,"27.8.a","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",25539.4472564583,"FillSeason",1,25539.4472564583
"Spain",2016,2,"27.8.a","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.8.a","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",39.5320800556555,"FillSeason",1,39.5320800556555
"Spain",2016,2,"27.8.b","GNS_DEF_60-79_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.8.b","GTR_DEF_60-79_0_0","GNS_DEF","Discards","Raised",21.0221247937571,"FillSeason",1,21.0221247937571
"Spain",2016,2,"27.8.b","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",37235.5759431057,"FillSeason",1,37235.5759431057
"Spain",2016,2,"27.8.b","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.8.b","OTB_MPD_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,2,"27.8.b","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",807.583921136962,"FillSeason",1,807.583921136962
"Spain",2016,2,"27.8.d.2","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,3,"27.7.b","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",11830.4656947223,"FillSeason",1,11830.4656947223
"Spain",2016,3,"27.7.g","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,3,"27.7.h","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,3,"27.7.h","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",2528.17844704787,"FillSeason",1,2528.17844704787
"Spain",2016,3,"27.7.j.2","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",273.287622318842,"FillSeason",1,273.287622318842
"Spain",2016,3,"27.7.j.2","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,3,"27.7.j.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",14.118600019877,"FillSeason",1,14.118600019877
"Spain",2016,3,"27.7.j.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",116.719039802733,"FillSeason",1,116.719039802733
"Spain",2016,3,"27.7.j.2","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",38490.8561824936,"FillSeason",1,38490.8561824936
"Spain",2016,3,"27.7.k.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",14.118600019877,"FillSeason",1,14.118600019877
"Spain",2016,3,"27.7.k.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",11.0112301700691,"FillSeason",1,11.0112301700691
"Spain",2016,3,"27.7.k.2","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,3,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",245.258122593832,"FillSeason",1,245.258122593832
"Spain",2016,3,"27.8.a","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",21397.0224664783,"FillSeason",1,21397.0224664783
"Spain",2016,3,"27.8.a","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,3,"27.8.a","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,3,"27.8.b","GNS_DEF_60-79_0_0","GNS_DEF","Discards","Raised",14.0147498625047,"FillSeason",1,14.0147498625047
"Spain",2016,3,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,3,"27.8.b","GTR_DEF_60-79_0_0","GNS_DEF","Discards","Raised",14.0147498625047,"FillSeason",1,14.0147498625047
"Spain",2016,3,"27.8.b","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",10524.5337965521,"FillSeason",1,10524.5337965521
"Spain",2016,3,"27.8.b","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,3,"27.8.b","OTB_MPD_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,3,"27.8.b","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",937.47504131983,"FillSeason",1,937.47504131983
"Spain",2016,3,"27.8.d.2","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,4,"27.7.b","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",19983.1805126414,"FillSeason",1,19983.1805126414
"Spain",2016,4,"27.7.g","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,4,"27.7.h","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",19.7660400278277,"FillSeason",1,19.7660400278277
"Spain",2016,4,"27.7.h","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",695.909746748368,"FillSeason",1,695.909746748368
"Spain",2016,4,"27.7.j.2","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",297.813434578225,"FillSeason",1,297.813434578225
"Spain",2016,4,"27.7.j.2","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,4,"27.7.j.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",14.118600019877,"FillSeason",1,14.118600019877
"Spain",2016,4,"27.7.j.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",103.50556359865,"FillSeason",1,103.50556359865
"Spain",2016,4,"27.7.j.2","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",45027.1224114466,"FillSeason",1,45027.1224114466
"Spain",2016,4,"27.7.k.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",28.2372000397539,"FillSeason",1,28.2372000397539
"Spain",2016,4,"27.7.k.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",8.80898413605529,"FillSeason",1,8.80898413605529
"Spain",2016,4,"27.7.k.2","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",218.022357367368,"FillSeason",1,218.022357367368
"Spain",2016,4,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",339.857684165739,"FillSeason",1,339.857684165739
"Spain",2016,4,"27.8.a","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",22348.3927531723,"FillSeason",1,22348.3927531723
"Spain",2016,4,"27.8.a","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",1149.25404161798,"FillSeason",1,1149.25404161798
"Spain",2016,4,"27.8.a","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",338.846400477047,"FillSeason",1,338.846400477047
"Spain",2016,4,"27.8.b","GNS_DEF_60-79_0_0","GNS_DEF","Discards","Raised",98.103249037533,"FillSeason",1,98.103249037533
"Spain",2016,4,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,4,"27.8.b","GTR_DEF_60-79_0_0","GNS_DEF","Discards","Raised",140.147498625047,"FillSeason",1,140.147498625047
"Spain",2016,4,"27.8.b","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",17613.5637800426,"FillSeason",1,17613.5637800426
"Spain",2016,4,"27.8.b","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",2513.1108035381,"FillSeason",1,2513.1108035381
"Spain",2016,4,"27.8.b","OTB_MPD_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillSeason",1,0
"Spain",2016,4,"27.8.b","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",686.16396096602,"FillSeason",1,686.16396096602
"Spain",2016,4,"27.8.d.2","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",198.202143061244,"FillSeason",1,198.202143061244
"Spain",2017,1,"27.7.b","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,1,"27.7.c.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,1,"27.7.c.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",2.20645905420992,"FillCountry",1,2.20645905420992
"Spain",2017,1,"27.7.h","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,1,"27.7.h","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,1,"27.7.j.2","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,1,"27.7.j.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",6.74426975920813,"FillCountry",1,6.74426975920813
"Spain",2017,1,"27.7.j.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",2.20645905420992,"FillCountry",1,2.20645905420992
"Spain",2017,1,"27.7.k.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,1,"27.7.k.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",1.10322952710496,"FillCountry",1,1.10322952710496
"Spain",2017,1,"27.7.k.2","OTB_DEF_70-99_0_0","OTB_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,1,"27.8.a","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",393.682683094903,"FillCountry",1,393.682683094903
"Spain",2017,1,"27.8.a","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,1,"27.8.a","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",9545.14186851211,"FillCountry",1,9545.14186851211
"Spain",2017,1,"27.8.a","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,1,"27.8.a","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,1,"27.8.b","GNS_DEF_60-79_0_0","GNS_DEF","Discards","Raised",28.120191649636,"FillCountry",1,28.120191649636
"Spain",2017,1,"27.8.b","GNS_DEF_>=100_0_0","GNS_DEF","Discards","Raised",119.510814510953,"FillCountry",1,119.510814510953
"Spain",2017,1,"27.8.b","GTR_DEF_60-79_0_0","GNS_DEF","Discards","Raised",24.6051676934315,"FillCountry",1,24.6051676934315
"Spain",2017,1,"27.8.b","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",1.68606743980203,"FillCountry",1,1.68606743980203
"Spain",2017,1,"27.8.b","MIS_MIS_0_0_0_HC","MIS_MIS","Discards","Raised",546.285850495858,"FillCountry",1,546.285850495858
"Spain",2017,1,"27.8.b","OTB_DEF_>=70_0_0","OTB_DEF","Discards","Raised",16143.5576701269,"FillCountry",1,16143.5576701269
"Spain",2017,1,"27.8.b","OTB_MCF_>=70_0_0","MIS_MIS","Discards","Raised",821.11484318359,"FillCountry",1,821.11484318359
"Spain",2017,1,"27.8.b","OTB_MPD_>=70_0_0","MIS_MIS","Discards","Raised",2008.10632080422,"FillCountry",1,2008.10632080422
"Spain",2017,1,"27.8.b","PTB_DEF_>=70_0_0","MIS_MIS","Discards","Raised",655.880234082991,"FillCountry",1,655.880234082991
"Spain",2017,2,"27.7.b","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",10.1164046388122,"FillCountry",1,10.1164046388122
"Spain",2017,2,"27.7.c.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,2,"27.7.c.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",88.2583621683968,"FillCountry",1,88.2583621683968
"Spain",2017,2,"27.7.h","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,2,"27.7.h","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,2,"27.7.j.2","GNS_DEF_120-219_0_0","GNS_DEF","Discards","Raised",210.90143737227,"FillCountry",1,210.90143737227
"Spain",2017,2,"27.7.j.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,2,"27.7.j.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",23.1678200692042,"FillCountry",1,23.1678200692042
"Spain",2017,2,"27.7.k.2","LLS_DEF_0_0_0","MIS_MIS","Discards","Raised",0,"FillCountry",1,0
"Spain",2017,2,"27.7.k.2","OTB_DEF_100-119_0_0","OTB_DEF","Discards","Raised",12.1355247981546,"FillCountry",1,12.1355247981546
