Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
France	2	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_>=70_0_0	560214	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	OTT_CRU_>=70_0_0	479868	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	OTB_CRU_>=70_0_0	43258	kWd	2305.99	Landings	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.a	OTB_CRU_>=70_0_0	24634	kWd	1381.29	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.a	GNS_DEF_100-119_0_0_all	537012	kWd	0.00	Discards	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.a	GTR_DEF_100-119_0_0_all	560117	kWd	2761.66	Discards	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.b	GNS_DEF_all_0_0_all	64231	kWd	0.00	Discards	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_all_0_0_all	21906	kWd	315.56	Landings	R-Reported	Imported
France	3	Quarter	2024	sol.27.8ab	27.8.a	GNS_DEF_all_0_0_all	105621	kWd	0.00	Discards	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_100-119_0_0_all	336181	kWd	257425.92	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_32-69_0_0	9454	kWd	988.51	Landings	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.b	GNS_DEF_100-119_0_0_all	159650	kWd	2600.70	Landings	R-Reported	Imported
France	2	Quarter	2024	sol.27.8ab	27.8.b	GTR_DEF_40-59_0_0	8414	kWd	435.38	Landings	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.a	GNS_DEF_100-119_0_0_all	631615	kWd	0.00	Discards	R-Reported	Imported
France	1	Quarter	2024	sol.27.8ab	27.8.a	GNS_DEF_all_0_0_all	51412	kWd	0.00	Discards	R-Reported	Imported
France	4	Quarter	2024	sol.27.8ab	27.8.a	GTR_DEF_100-119_0_0_all	550980	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Spain	4	Quarter	2024	sol.27.8ab	27.8.a	OTB_DEF_>=70_0_0	153497	kWd	760.30	Landings	R-Reported	Imported
