VesselFlagCountry,year,workingGroup,stock,speciesCode,CatchCategory,domainBiology,fishDomain,bvType,bvValue,AgeType,AgeGroupPlus,variableType,total,mean,varianceTotal,varianceMean,PSUtype,numPSUs,numSamples,numMeasurements
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,79,,,Number,0.03,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,13,,,Number,0.1999059638,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,14,,,Number,0.4254235364,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,15,,,Number,2.6564556372,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,16,,,Number,5.8955746529,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,17,,,Number,10.962052601,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,18,,,Number,8.5553533745,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,19,,,Number,14.328610947,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,20,,,Number,13.638675391,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,21,,,Number,14.55665275,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,22,,,Number,10.251941234,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,23,,,Number,8.1132382845,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,24,,,Number,5.9482792751,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,25,,,Number,6.2317653905,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,26,,,Number,5.6924835486,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,27,,,Number,4.4908189766,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,28,,,Number,2.9968048258,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,29,,,Number,1.4561487689,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,30,,,Number,1.1355205403,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,31,,,Number,0.6783546943,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,32,,,Number,0.7986545611,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,33,,,Number,0.2784403951,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,34,,,Number,0.1392201975,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,37,,,Number,0.2855799483,NA,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,1,ageyear,,WeightLive,NA,407.47324034,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,2,ageyear,,WeightLive,NA,966.64155622,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,3,ageyear,,WeightLive,NA,1663.2724273,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,4,ageyear,,WeightLive,NA,2650.4198656,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,5,ageyear,,WeightLive,NA,4754.227146,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Age,7,ageyear,,WeightLive,NA,2310.75,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Age,0,ageyear,,WeightLive,NA,57.008445419,NA,NA,,2,2,-9
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Age,1,ageyear,,WeightLive,NA,106.18136779,NA,NA,,2,2,-9
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Age,2,ageyear,,WeightLive,NA,152.83012575,NA,NA,,2,2,-9
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,29,,,WeightLive,NA,266.58,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,30,,,WeightLive,NA,284.115,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,31,,,WeightLive,NA,324.675,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,32,,,WeightLive,NA,349.19181818,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,33,,,WeightLive,NA,379.98,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,34,,,WeightLive,NA,402.69272727,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,35,,,WeightLive,NA,446.394,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,36,,,WeightLive,NA,520.065,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,37,,,WeightLive,NA,572.13,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,38,,,WeightLive,NA,586.56,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,39,,,WeightLive,NA,620.295,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,40,,,WeightLive,NA,746.85,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,41,,,WeightLive,NA,710.85857143,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,42,,,WeightLive,NA,792.09,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,43,,,WeightLive,NA,790.66,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,44,,,WeightLive,NA,837.55285714,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,45,,,WeightLive,NA,878.67,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,46,,,WeightLive,NA,1091.178498,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,47,,,WeightLive,NA,1010.88,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,48,,,WeightLive,NA,1244.1264002,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,49,,,WeightLive,NA,1427.4,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,50,,,WeightLive,NA,1387.81297,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,51,,,WeightLive,NA,1441.1923141,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,52,,,WeightLive,NA,1561.95,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,53,,,WeightLive,NA,1942.2,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,55,,,WeightLive,NA,1603.485,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,56,,,WeightLive,NA,1974.96,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,57,,,WeightLive,NA,2140.515,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,60,,,WeightLive,NA,2308.995,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,63,,,WeightLive,NA,2310.75,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,64,,,WeightLive,NA,2365.74,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,65,,,WeightLive,NA,2488.2,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,68,,,WeightLive,NA,2538.9,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,76,,,WeightLive,NA,4422.6,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Active,,Length,79,,,WeightLive,NA,5332.86,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,13,,,WeightLive,NA,22,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,14,,,WeightLive,NA,26.5,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,15,,,WeightLive,NA,31.285714286,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,16,,,WeightLive,NA,39.25,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,17,,,WeightLive,NA,47.545454545,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,18,,,WeightLive,NA,60.941176471,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,19,,,WeightLive,NA,68.076923077,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,20,,,WeightLive,NA,77,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,21,,,WeightLive,NA,93.571428571,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,22,,,WeightLive,NA,105.625,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,23,,,WeightLive,NA,115.63636364,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,24,,,WeightLive,NA,136.3125,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,25,,,WeightLive,NA,150.15384615,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,26,,,WeightLive,NA,167.08333333,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,27,,,WeightLive,NA,194.28571429,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,28,,,WeightLive,NA,213,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,29,,,WeightLive,NA,233.66666667,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,30,,,WeightLive,NA,259.25,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,31,,,WeightLive,NA,295.66666667,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,32,,,WeightLive,NA,328,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,33,,,WeightLive,NA,364,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,34,,,WeightLive,NA,394,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,DIS,4_27.3.a.21_Active,,Length,37,,,WeightLive,NA,425,NA,NA,,2,2,163
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,1,ageyear,,Number,0.0486707782,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,2,ageyear,,Number,0.0732587933,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,3,ageyear,,Number,0.0304591054,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,4,ageyear,,Number,0.013385399,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,5,ageyear,,Number,0.0040928924,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,7,ageyear,,Number,0.0016136073,NA,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,29,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,30,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,31,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,32,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,33,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,34,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,35,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,36,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,37,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,38,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,39,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,40,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,41,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,42,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,43,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,44,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,45,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,46,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,47,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,48,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,49,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,50,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,51,,,Number,0.02,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,52,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,53,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,55,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,56,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,57,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,60,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,63,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,64,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,65,,,Number,0.01,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,68,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,76,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,79,,,Number,0,NA,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,1,ageyear,,WeightLive,NA,407.47324034,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,2,ageyear,,WeightLive,NA,1244.7074486,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,3,ageyear,,WeightLive,NA,1771.3073709,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,4,ageyear,,WeightLive,NA,2516.3779128,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,5,ageyear,,WeightLive,NA,4897.6457914,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Age,7,ageyear,,WeightLive,NA,2310.75,NA,NA,,6,6,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,29,,,WeightLive,NA,266.58,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,30,,,WeightLive,NA,284.115,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,31,,,WeightLive,NA,324.675,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,32,,,WeightLive,NA,349.19181818,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,33,,,WeightLive,NA,379.98,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,34,,,WeightLive,NA,402.69272727,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,35,,,WeightLive,NA,446.394,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,36,,,WeightLive,NA,520.065,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,37,,,WeightLive,NA,572.13,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,38,,,WeightLive,NA,586.56,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,39,,,WeightLive,NA,620.295,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,40,,,WeightLive,NA,746.85,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,41,,,WeightLive,NA,710.85857143,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,42,,,WeightLive,NA,792.09,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,43,,,WeightLive,NA,790.66,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,44,,,WeightLive,NA,837.55285714,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,45,,,WeightLive,NA,878.67,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,46,,,WeightLive,NA,1151.4035577,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,47,,,WeightLive,NA,1010.88,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,48,,,WeightLive,NA,1270.7112664,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,49,,,WeightLive,NA,1427.4,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,50,,,WeightLive,NA,1377.7599325,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,51,,,WeightLive,NA,1512.4461556,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,52,,,WeightLive,NA,1561.95,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,53,,,WeightLive,NA,1942.2,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,55,,,WeightLive,NA,1603.485,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,56,,,WeightLive,NA,1974.96,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,57,,,WeightLive,NA,2140.515,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,60,,,WeightLive,NA,2308.995,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,63,,,WeightLive,NA,2310.75,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,64,,,WeightLive,NA,2365.74,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,65,,,WeightLive,NA,2488.2,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,68,,,WeightLive,NA,2538.9,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,76,,,WeightLive,NA,4422.6,NA,NA,,3,3,221
DK,2023,WGBFAS,cod.27.21,126436,LAN,4_27.3.a.21_Passive,,Length,79,,,WeightLive,NA,5332.86,NA,NA,,3,3,221
