Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.21	LLS_FIF_0_0_0_all	1478	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.20	GNS_DEF_all_0_0_all	2539	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.20	GTR_DEF_all_0_0_all	99	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.20	LLS_FIF_0_0_0_all	38614	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2022	tur.27.3a	27.3.a.20	MIS_MIS_0_0_0_HC	125849	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_32-69_0_0_all	734	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	GTR_DEF_all_0_0_all	4437	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.21	OTB_CRU_32-69_2_22_all	4281	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2022	tur.27.3a	27.3.a.21	GNS_DEF_all_0_0_all	2525	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2022	tur.27.3a	27.3.a.21	GTR_DEF_all_0_0_all	808	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.20	MIS_MIS_0_0_0_IBC	7497	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2022	tur.27.3a	27.3.a.21	FPO_CRU_0_0_0_all	29380	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
